AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,MeanRR,MeanRG,MeanRB,StdDevRR,StdDevRG,StdDevRB,SkewRR,SkewRG,SkewRB,KurtosisRR,KurtosisRG,KurtosisRB,EntropyRR,EntropyRG,EntropyRB,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB,Class
319840,2229.3335073940293,778.3368821035968,524.8129338157228,0.7363100911540542,637.0141141771647,0.9839296477796262,325445,0.7476044424999287,1.4810040545459724,0.8236485787226617,0.8194169970103516,0.0024315306643346688,0.0016315306643346686,0.6716259301396352,0.9936450506818246,80.79232776202964,72.12284966537618,69.52016875965143,25.176288397943097,25.21422533512851,24.01158919422757,-0.049099906659697726,0.6369308903890507,0.5164397753889083,3.0526913921024996,4.3863311864353385,5.415423678244901,-20540243442.029167,-16393266146,-15053789074,40.398336840979844,36.06395725666535,34.76236139579598,SOGAY
331033,2198.4480673519324,823.0938301478585,514.5781693659892,0.7792580296137963,649.1207311179521,0.9873447933224175,335285,0.7705192855744998,1.5995590808937843,0.8607284747593794,0.7892031399017586,0.0025,0.0015761198330604407,0.6230793461799676,0.9951970329885385,117.18651616242686,100.93255031562828,99.51205536469104,31.61420020452126,32.28734217035565,31.445851891210985,-0.022324513159390047,0.2317493163465531,0.2933574393746006,2.608614359139671,2.4754546870680523,2.659057048963474,-47421985101.151634,-35354615251,-34189347585,58.59405287453585,50.46556320332314,49.75731126292981,SOGAY
311825,2185.0536898355704,815.1635832963284,512.8712333991912,0.7773074581366111,629.7768729844963,0.9469161317502434,329766,0.7047980941472262,1.589670218857382,0.821544800223493,0.7727400154211479,0.0026227452996228483,0.0016227452996228483,0.5971953180053076,0.9493796599525063,126.0655428598405,117.57138046643362,108.16848651387032,38.80867416007839,32.73219121642691,28.33111109708057,-0.26661700203938815,-0.07256286352842334,-0.004666458555660443,2.3973799426735507,2.216427772482192,2.4887885391814435,-53761047492.54141,-45147465269,-37123686894,63.03134652906818,58.78664807509417,54.0854363936861,SOGAY
243519,1964.454816686547,707.0311192032233,504.52851618084765,0.6977593881969995,556.8163288564725,0.8802613074300177,276630,0.7153123857278559,1.4040942759824748,0.792984114213355,0.787860844462528,0.002908230778275251,0.0020458846108623746,0.6210719204088009,0.8698280004703131,131.52711901216472,120.19198876581196,107.19519568999256,34.11302552420719,33.6117817742683,28.60994063115698,-0.09894670790930254,0.05449883829431246,0.06983086915396383,2.3364242293673363,2.1661689052412045,2.3022304045945243,-44719741055.053696,-37152911903,-28668502390,65.76810775605296,60.09892565195133,53.60133199877007,SOGAY
268889,1930.302142751077,706.96279534794,485.24858574011125,0.7276312571789791,583.8307594336103,0.9908284652201397,271392,0.7578558152517464,1.4583457705799359,0.9032074425652338,0.8254722782388823,0.002653023292907042,0.0017918139757442252,0.6814687428210209,0.9936896745373025,86.4005528045194,78.56672845391434,75.10733380012968,29.300840319024026,27.523935335015114,25.37418212508342,-0.13518995532818928,0.42356095245131814,0.31586020899229617,2.678504171988231,3.138978902356498,4.268602969074544,-20377655762.529526,-16723749491,-14987075585,43.202191006599286,39.28654892462788,37.55681690006483,SOGAY
280366,1977.3897901913542,759.317105079071,471.09823891303756,0.7842004222954283,596.4248502995239,0.9935598310818287,282195,0.7649883614494803,1.611591330230599,0.8985558192752598,0.785579493245486,0.0027099366556857553,0.001709936655685755,0.6170591976386862,0.9945395354750288,133.19220306883744,122.17348755501268,117.29433681102034,33.902115913456385,33.151511586034694,31.853737821966174,-0.3872687119989437,-0.0874172046698119,-0.12903364876527412,2.591199244400989,2.0759749115613784,2.5505955327339787,-52463723878.550705,-43733328776,-40015227706,66.5959817666812,61.086939020326206,58.64817358498573,SOGAY
317327,2177.038080190715,801.423185577692,507.5401489618469,0.7737171420075308,635.1554872770913,0.9789190264953789,324229,0.7503600118945694,1.5786048675231057,0.8421774411956586,0.7926147082459779,0.002515519499828846,0.0016155194998288462,0.6282319812435817,0.9917542527543645,100.68919524305217,85.7869559472549,84.00980164707205,33.09347258694159,29.279456513745043,26.973988037373495,-0.1622883386851371,0.2673608946656469,0.41179596904415766,2.4120947648200874,2.4866651160844087,2.868083952116868,-33730637891.99077,-23919281077,-22493750159,50.34448081965044,42.89460557112659,42.00570642416125,SOGAY
313086,2095.9840477354255,769.6372024991285,519.3116358185557,0.7380261694344312,631.3745494045818,0.9906121496649652,316055,0.7225448591584224,1.4820962647439435,0.8955411210721115,0.8203934571107195,0.0025,0.0016943925167517417,0.6729560734173553,0.9974,94.50315410566908,87.82926563267112,86.33485495899772,29.528956180259463,29.177986058062533,25.363933771553377,-0.020419630790532488,0.29849158417596405,0.100411212136242,2.1718299223795783,2.189398152537535,2.32631309922227,-28728757937.142086,-24811675505,-23207861712,47.25260088446145,43.915593563952825,43.16891579718313,SOGAY
226377,1866.6585659395428,688.3013615966208,467.82456072450964,0.7318794185561887,536.8274806623681,0.9103584749904409,248674,0.6835823760156579,1.4731794386523536,0.8161938939720108,0.7800506085931824,0.0030815008550644286,0.0020445025651932855,0.6084556684476924,0.895862317658586,103.48299820968197,98.52687090001099,92.46391370112701,37.38387401823978,35.0317235694385,28.041203420844166,0.35572966502743475,0.5474901115923603,0.38074540787003397,2.251710039128876,2.2879643093292352,2.5998304093674722,-26396138773.2777,-23572585324,-19669139883,51.73999238519577,49.263280214114054,46.231795855693896,SOGAY
328877,2161.785707473218,823.5429912899713,512.325474615469,0.7822274137010248,646.9231851140972,0.9917484739367439,331542,0.7895586193191364,1.6070432954027218,0.8838153872002689,0.7858551953357695,0.0025100524181787638,0.001520104836357527,0.6175464068899529,0.9920148630184812,125.34017001622716,110.1690931020599,105.53908719499101,38.72811400347908,37.26841168943842,37.062459813352405,-0.3847993828539987,0.11433681929284269,-0.039493494209761414,2.408867024138693,1.9252963228812165,2.1161914786774196,-56064892667.49523,-43155686427,-39653381649,62.67057919563181,55.085438487534525,52.77100537674555,SOGAY
310890,2111.831315838761,788.9365725046218,507.51563385572683,0.7648458582582305,629.1171828658628,0.9814729473563369,316815,0.7456059348125618,1.5563208808772184,0.8758772983810781,0.7974178773465725,0.00257891862334235,0.0016070271255525501,0.6359957401113676,0.9889664481600581,112.34406927378241,97.79291907044085,92.93260698869064,33.14709310204249,33.00471264969189,29.66232619860487,0.25332221014409184,0.45983724734485715,0.39921348986738797,2.4846414336644456,2.3522626244044336,2.3855753142545355,-41389149310.46125,-31439616699,-27645944640,56.1724730130035,48.89943385708161,46.46769106033648,SOGAY
233870,1927.2046009901724,689.448318288062,491.79528903592416,0.7006952528831624,545.6864620811533,0.892059007189484,262191,0.7075354190590676,1.4020937059593543,0.7913371091917321,0.7914679612062613,0.0029048903256940254,0.0020951096743059743,0.626484825669463,0.8783718079616024,112.41326618327118,107.83740830879526,101.22808560985492,39.85973296037981,35.059867221255814,30.05689826183248,-0.0774602308321363,0.1246472457428037,0.5044057949321056,2.0154976221966665,2.060794823256593,2.503349198164483,-32512772788.991943,-29016271104,-24734537317,56.20910838833039,53.92343299299834,50.620527630596925,SOGAY
312601,2096.2587948591627,772.0453411954154,516.9032190637205,0.7426520525555921,630.8847619108352,0.9911177106618134,315401,0.7200423322240239,1.493800001820979,0.8939233258821974,0.8172084228305759,0.0025,0.0016691144669093328,0.667799351249504,0.9974,94.12112693840075,88.64008435941624,85.64223639331573,29.93221690939541,29.471388382583374,25.84823592848409,-0.038088987630376325,0.280872783435805,0.0896427629033758,2.2323708517521474,2.2723354340704787,2.3840734431121744,-28546207998.690014,-25291638840,-22897980162,47.06101854470583,44.32082598097649,42.822328455793865,SOGAY
290225,2047.2184303496326,777.1969118536571,476.68181059240464,0.7870718990292312,606.4090195138923,0.9880152422394068,293914,0.7040791273254143,1.6268790909032105,0.8673243214233003,0.7819128587313618,0.002714502869850895,0.0016526704931345269,0.6117570653606264,0.9931885373080617,80.84401951091698,70.51041762446557,84.95275433241346,29.24502982952599,27.863735016896882,29.2329067841617,0.017737542447979482,0.8528708337885618,0.2878273980234166,2.690570011719317,3.949167502233019,2.442017129549321,-19333085102.330055,-14668397626,-21610842659,40.42053874052326,35.25459352864354,42.475637457819566,SOGAY
324407,2165.9490619046237,811.7570523995037,513.6645799718618,0.771304513309554,642.6802027766936,0.9865737713950701,328816,0.7354434305907517,1.5844615634442791,0.8690805291013853,0.7925026179572866,0.0025074252120546965,0.0015462873939726517,0.6287294344526445,0.9917,75.72120717751247,63.333675183235414,86.50795222443114,26.808611950408874,22.40272240428354,28.224465886692798,0.10850024491315058,1.014270060305847,0.21530908171838772,2.587141850666122,5.439555568027056,2.4322363789392223,-18841448060.384563,-12666612678,-24752571846,37.857144187059795,31.6649319025273,43.252108417246255,SOGAY
312091,2110.4701457492156,751.9957812161533,530.7651269406263,0.7084195335227219,630.274621168301,0.986054388218119,316492,0.7383173018229212,1.417149227162235,0.8802467444128796,0.8380723818813167,0.0024091223563762094,0.0017036489425504837,0.7023691737294884,0.9953288456202655,101.25290255846555,93.96852066663436,94.16092505490656,30.300322859809157,26.31713105805756,30.222641134935778,-0.09318867369001373,0.2277728562342353,0.18466005718911793,2.4429044633996013,2.631193014472841,2.5959369637784233,-33003990359.480377,-27642184638,-28572910392,50.626045632858876,46.9850782321098,47.08101691567139,SOGAY
314258,2132.758966488574,780.0311834010088,516.6058112620566,0.7489631694759338,632.550444135109,0.9837847481136657,319448,0.7447033816021701,1.5103296512009,0.8682056128859043,0.8110006445123557,0.002519208647722386,0.0016,0.6577379808425022,0.9929926616364418,104.4065229566394,91.80229851164208,90.27759445901407,43.589401495247586,40.17678774662475,29.47534023246035,0.24206323882907144,0.38551713640438007,0.6338214686163613,1.992147077001159,2.0111060409880586,3.151547844603922,-39366554323.03016,-30156539843,-26368492803,52.20325554317762,45.90223907633796,45.13908535922287,SOGAY
274817,2002.8053602739467,779.8632189479339,454.4597614863258,0.8055464077217127,591.51041918263,0.9820139279589177,279917,0.7685680024201602,1.7240661711411038,0.8608707416410862,0.7601149046410812,0.0028647810162790812,0.0016469586449612249,0.5789108912224741,0.9896940988782964,117.18772321459939,104.18359626054166,94.4265036717953,33.58840548667814,29.540143470516195,29.001017396612404,-0.5478560780914825,0.08994519918526186,-0.16640632072249165,2.7109864321387667,2.634191967004659,2.673729806203099,-39817306551.392044,-30654290614,-25062216787,58.589803121872954,52.09222139671385,47.21373443928525,SOGAY
259901,1935.5024371387194,737.4495236434192,463.6975915309616,0.7771717578707321,575.2442740910603,0.9775499624775901,266072,0.7068625246621802,1.592526013169418,0.8727106945303301,0.780100602539468,0.0028193251994139998,0.0017579755982419995,0.6086883266156481,0.9700336799934443,130.86873150452672,125.56399069476059,117.05545065917525,34.78789477662314,30.524135131758534,27.502117711607085,-0.7061965809701781,-0.47055628914200454,-0.23975976929813722,3.3044993074067484,2.706269573937774,2.804277858310232,-47344549373.07451,-42658680794,-36373269160,65.43089044724138,62.78083936755773,58.52590677257151,SOGAY
206123,1736.2271282265153,647.6099142240806,407.50722330490396,0.7762216108875367,511.3044683414157,0.9837509379795016,209501,0.7102533016077551,1.5875250127867104,0.8561935029686973,0.7900480552157879,0.0031463169072021855,0.0019570535257617486,0.6242664018545683,0.9906797774022164,120.30597716902729,108.4926515428205,100.36990706273905,39.40358237674203,38.420613068438584,31.878968309165774,-0.011797392537121336,0.2064350808338144,0.010422350286465973,2.050190470768988,1.8737431667377074,2.164748550780092,-32248496202.23355,-26224232018,-21496706300,60.155929845771404,54.24991840522465,50.187376689823125,SOGAY
298862,2094.1983351758236,752.5309858178903,505.728496121723,0.736723141280769,614.6539641867473,0.9831100898816303,304284,0.7039412479817739,1.4839575570501717,0.8538684768906935,0.8186223320439798,0.0025341988361150987,0.0017341988361150988,0.6703977788618688,0.9930526705462831,103.41758940826593,86.02986609818718,84.89140903889349,32.005699556421156,26.315509536001173,27.10431504351934,-0.1767656671190057,0.22360484505968448,0.18648452758159945,2.596600681883016,2.8354675469912367,2.7759638932296613,-32639450151.786835,-21634086679,-21280572311,51.71214066129457,43.01547640974685,42.447779408389835,SOGAY
241125,1869.4990931882182,698.1802917207337,441.0216628469494,0.7750219683761143,554.05612769033,0.9929540656125372,242842,0.7183555638389629,1.5830065851686923,0.8670034002017476,0.7936569664054761,0.0029038278656219048,0.0018076557312438097,0.6299426298456277,0.9970119590906962,82.6989688605668,77.5222092438736,73.48559072352919,43.37111591801917,42.51481749507112,29.933642739666716,0.38549074757668633,0.7730615539389342,0.46337185020408955,2.1329789615023,2.3543676481160127,2.4490331016655036,-19969135644.58091,-17819281340,-13710057758,41.34814782781307,38.76314864239146,36.74498364042081,SOGAY
274445,1980.5188955702338,728.2475709902857,483.52431831545016,0.7441764127235991,590.4558072146347,0.984525454005387,278862,0.7669695455969253,1.5043448137994122,0.8777857673722572,0.8123357546953978,0.002641054987720828,0.001782109975441656,0.6603437663431838,0.9907905946439041,108.6232610072361,92.37526339408944,88.83653405959998,33.61631054987721,28.839662847992535,30.369734445001995,-0.6665216444862578,-0.022332219717185055,0.18201543220628486,2.5094507305347413,2.5758720077651907,2.5660109511867195,-33936480402.52116,-23823993081,-22359804274,54.313677978065485,46.18912011456314,44.42017815193776,SOGAY
270203,1954.0043642888704,759.9556778647685,453.85524701396906,0.8020762415214817,586.5266252686633,0.9945383593299173,271700,0.7863893264446208,1.6743540503232153,0.8892776472605445,0.7718488713441075,0.0027988585061095796,0.001697717012219159,0.5957175995467091,0.9974091319511234,129.6101873623612,118.53226155406787,114.86151585044547,31.73674933029168,32.76800604447775,35.20906883847863,-0.3234167479739867,0.025996516681122905,-0.25543872627907266,2.483914567690189,1.8945916169176158,2.311352960181316,-47594581245.18336,-39886390864,-37968394158,64.80340772412305,59.265916508360306,57.43192025592435,SOGAY
312069,2096.559791698133,774.6835567498694,514.2646988846251,0.7477198988645068,630.3481794513733,0.9916715736463942,314684,0.7173007104503487,1.5066219299140255,0.8921509643315386,0.8137190860277166,0.0025,0.0016414213176802906,0.6621499488067792,0.9974,93.70260037410223,89.528369814087,84.88344410443997,30.374005719046323,29.792822765684864,26.378808974563313,-0.05744649894147685,0.26157065842316257,0.0778454813318038,2.2986959441557038,2.3631966566909663,2.447352289100536,-28346216989.93647,-25817458528,-22558492105,46.85113216669892,44.76477485626726,42.44262768671447,SOGAY
257960,1897.2602478229232,729.7168118321268,454.63451727585436,0.7820998463154781,573.101238327607,0.9909850663127965,260357,0.7483832696509541,1.6054741666232346,0.9009023774339154,0.7854280571261589,0.002803432845960004,0.0018068656919200084,0.6168543243836783,0.9905862550297542,136.7558265695083,127.76233529644423,122.51668373070453,31.65800135175383,31.090922467578604,29.432810790998314,-0.3972907704605702,-0.17760970417940114,-0.14775666105837662,2.7080751226963806,2.1697615382038595,2.7543007412497977,-50752147016.41336,-44001048684,-40043685014,68.37746328475414,63.881089737987274,61.2590798503914,SOGAY
305905,2089.1339983997864,762.1771202325873,517.1003789222675,0.7344542325033818,624.0516075066349,0.9830695871535248,311151,0.7570078673813643,1.4742664244127797,0.8807149076105381,0.8188312734621754,0.0025177571657173355,0.0017088785828586676,0.6706429346731939,0.9881452869935035,132.2713652579077,110.24953953768788,100.75951321770329,35.789273000870594,32.012004345977566,27.59335073040976,-0.5054302120654164,0.1729654968700598,0.06078375127064688,2.935306588471791,2.2703380794467805,2.8582994358381106,-57242992783.106705,-38861608250,-31505191566,66.13684781864535,55.12616532955251,50.38142530192596,SOGAY
327809,2221.5453649268093,843.6215345108075,519.5811910304151,0.7878382620030284,645.9900018157789,0.9570355412295449,342572,0.7462990679486289,1.6235975568006278,0.8347165232989754,0.7657986396132582,0.002602871534742868,0.0016028715347428683,0.5864623170936017,0.9521274303413167,141.70092629062452,139.4229123734913,133.5158798474869,35.86681311155707,30.7435758899418,28.047889407822368,-0.7316107083842665,-0.5647473838586639,-0.4055182641242722,2.650205893830745,2.405540228970214,2.380963094848307,-70609473137.83015,-66924972632,-60516253946,70.84794329642706,69.71007413383778,66.756422946393,SOGAY
290286,2036.47563220486,738.3732755502137,507.4949467156085,0.7260671602429916,607.5405669414754,0.9794800704429485,296193,0.7510243557074573,1.4545768048798107,0.8781281095014141,0.8228,0.00258267968615517,0.0017826796861551701,0.677,0.9847214102860261,134.82593633461207,115.93305572429684,106.11998774023346,32.86122210993484,31.053614616028835,28.803427876088925,-0.4803931647685357,0.09393958708195026,0.029476972968922953,3.1532134542642622,2.392729678136911,2.9047282455174903,-55680788373.45745,-40416095307,-33291783014,67.41245395248448,57.96687369614994,53.060398364275166,SOGAY
326056,2161.843613072549,806.1928934873902,516.9149799238768,0.7673988271692324,644.3132029790368,0.989938244673321,329352,0.7706945553934478,1.5596796349080242,0.8768878913397629,0.7991753165158745,0.002479774757119493,0.0016,0.6387247767168557,0.996159549514239,117.99856684601863,102.4582998717456,99.54619608631185,32.44959947446323,34.168495841635334,33.435762422799066,0.0321924110406524,0.24207331201217444,0.25423727315129335,2.421327323687131,2.24438447350183,2.4023847065836557,-47625554441.384796,-36374573454,-34183494703,59.001255900681,51.22904547763156,49.77527896743564,SOGAY
304319,2087.417175367977,780.4049030393912,498.10631052384934,0.768912997781698,622.3608658640134,0.9911441237269225,307006,0.7082374928405364,1.569649038671326,0.8772971135423026,0.7975174021880723,0.0025542350509230997,0.0016,0.6363990187555312,0.9968847670162305,95.54673539429257,91.24358744297986,84.91506882783041,31.90703520647075,30.61186401260737,27.84532139432836,-0.07495640425522598,0.30231068785979837,0.20253989114767493,2.3552170149235203,2.4653386808003703,2.58522533558571,-29033637145.800606,-26291610369,-22269314524,47.77356933836844,45.622744542101,42.45845897061078,SOGAY
306789,2102.5454829243013,779.7376509409759,504.41873536617106,0.7576793952694767,624.9928720495734,0.9866722046692209,310950,0.7551503992643678,1.549981394472542,0.8721195687560664,0.8025601424674328,0.0025595047969348664,0.0016269968020434225,0.6449002374457213,0.9944906551008941,91.83019856163473,80.05889059964241,87.47922406869986,27.65244718594125,23.4979165851954,26.373548986114944,-0.20897069188250383,0.5740954462733077,0.3974874609859516,2.829597204189017,4.364909044311624,3.421849039652618,-26202353529.79767,-19241748138,-23557569118,45.91575451242912,40.03003978862835,43.73902649117752,SOGAY
276698,2005.4020333678013,738.0222141944191,479.24065806116477,0.7594004632235565,593.3131186371721,0.9829079104095904,281550,0.7056078849570766,1.5393717841724388,0.8642491371841715,0.8043908017297954,0.0027170832272811925,0.0017341664545623848,0.6472024484586596,0.9954316670908753,95.24837679281254,89.36157865598533,79.17795899685389,35.693089671540626,32.6120095849533,27.30414232600611,-0.09843635530977587,0.15006895392607214,0.18544756426759734,2.1832829422252322,2.070567355556984,2.7060770068941293,-27040727539.111298,-23325882198,-17545163270,47.626187146724426,44.68246890803838,39.58927866106363,SOGAY
311428,2096.923023912658,777.867260876187,511.0806271481907,0.753835594444421,629.7006509401361,0.992339955676986,313819,0.7139922193989198,1.5220949739222238,0.8900121418336451,0.8095082792349888,0.0025,0.0016080022161507048,0.6553324520947438,0.9974,93.1975374926856,90.60032091474999,83.96776072252932,30.907140645747806,30.18071827713877,27.019085540768646,-0.08080645091065737,0.2382775446570412,0.06360894408020024,2.3787346923190618,2.4728447288095374,2.5237149360956392,-28104874996.96697,-26451998911,-22148810066,46.59784879620619,45.300516472888056,41.984418385642314,SOGAY
254970,1925.9180219578411,714.2925056396068,460.41641938922373,0.7597983539525455,569.7699175567853,0.984147197235431,259102,0.7257302234298035,1.5571967474731874,0.8638234809675992,0.7988876124405608,0.002780674246220442,0.0018193257537795582,0.6391435511359996,0.988832026695471,94.1693675011594,84.26705642988888,83.66348916881009,33.22339109864975,32.328059711368866,27.673280488001645,-0.08915766177073955,0.2373268157931251,0.024089731196827363,2.2558532733650343,2.426307252630766,2.7100753820993346,-24064664718.727283,-19340734683,-18117925238,47.08843757262722,42.13719630589909,41.83509082118258,SOGAY
243633,1964.3521198842136,706.6070958618506,505.17762780038197,0.6963633279260104,556.9472324220085,0.8803635441670346,276727,0.7148787609467153,1.4014625613554716,0.7934406541252063,0.7885200951460507,0.0029047053735505313,0.0020476473132247344,0.6221119148025932,0.8696446794246276,131.53736912640184,120.1933213687979,107.16611462641833,34.14856512923709,33.639801691020374,28.75371016123578,-0.10785716835103201,0.04257063140822287,0.06086576493900123,2.336970667099668,2.1731210033583523,2.3094345691494893,-44754957901.10211,-37176321475,-28690726939,65.77324427073687,60.09966422424117,53.58681967022076,SOGAY
233897,1828.1633153382759,681.6209546249236,438.3097540632364,0.7647137943486972,545.5399438161292,0.9926104598116232,235635,0.73373192342986,1.5546304727765525,0.8797454486523049,0.8008154205911825,0.0029324616823647297,0.0018649233647294598,0.6414820579929861,0.9963533813056112,86.04170926094093,79.35646291060223,75.3548635481343,39.81133118673441,38.27208760065324,28.53588297536571,0.22534181053406546,0.7308839418767528,0.4833582542905815,2.2562475425801622,2.639875434858722,2.7103453132605253,-19962801129.61733,-17132939400,-13711890616,43.019618246358746,39.680604764648315,37.67990639089079,SOGAY
271094,1980.4040219262895,726.8501291909965,476.61949338683297,0.7533425671986674,587.1471878332878,0.9837220695564434,275638,0.7097338779216366,1.5240821513806913,0.8680853446896821,0.8085029953867816,0.002730882534854972,0.0017617650697099435,0.6539089119395163,0.9953764698605801,96.42471256624692,90.07861827613405,80.71809971516339,36.27798712236283,33.42503718858523,28.573747619331677,-0.08473364288901304,0.17775036491907337,0.1770851838778871,2.179957309099952,2.0893620124724714,2.6075913487400664,-27217838547.528522,-23354574443,-18050134875,48.2143136355189,45.04141649664753,40.35987339390619,SOGAY
216182,1737.025078834759,643.5820453512235,429.93171710961724,0.7439936032591161,524.641060103725,0.9896288646976173,218441,0.7685775320432665,1.4971781285959187,0.9006812317299929,0.8151695043717058,0.003014973346912984,0.002,0.6645973029458424,0.994785026653087,94.8766930886893,84.32307047391771,80.71045509845119,30.861275471239335,27.94112115978203,25.09317457441445,-0.16732842687224486,0.6067987910219675,0.47622161744043356,2.5938216557969005,3.2497231690074706,3.2852388023979477,-20204263924.68973,-15654331885,-13985393694,47.43793799154771,42.164730156999596,40.35831765583794,SOGAY
262943,1985.2780060456514,741.8458433094773,471.3455558406157,0.7714373020808627,578.4842885733633,0.9561706704658154,274988,0.7491647173445213,1.5747094043863592,0.8380799696973165,0.7797096533282082,0.002837663903996249,0.001756495855994374,0.6079609042563225,0.9577160811539204,120.10440114652624,112.71337831774801,100.42199668272201,37.708473265416444,35.422878734410695,29.216727516084486,-0.1663477610309162,0.15266438642709415,0.13144841042803182,2.2631096610546346,2.064988191185843,2.4017913857826327,-40967335901.341965,-35635029286,-27169928744,60.05239217086303,56.357739158874004,50.21192855613696,SOGAY
364171,2257.4937705299953,803.7946442734254,580.9090991453754,0.6851141686304094,680.9331688678808,0.992783123536071,366831,0.7584972775123942,1.3883705796625934,0.8982376024543105,0.84879208137255,0.0022197160421753587,0.0015802839578246415,0.7215184865194243,0.9947474238875323,96.13048088397042,80.82400080474365,88.31229705774845,37.39631934973737,36.122658957386655,30.391011665527948,0.32087633194746784,0.6839493266933042,0.3833992096263386,2.3144431645201626,2.5339721311964434,2.8059576991712802,-36925633115.61455,-26570751811,-29487893252,48.062316466575666,40.41073744130671,44.15410927975288,SOGAY
297149,2077.528001840098,782.2350501018637,485.5171619919576,0.7829465387315075,614.9541754106863,0.9897463606841128,300197,0.7031216801038528,1.6148526954757925,0.8647172461570151,0.7861955215413136,0.0026101455726354884,0.0016,0.6185635623292791,0.9963536170599628,98.09318010568332,91.64211764174576,86.11767619460304,32.80621617191024,30.960577936527542,28.539031192474823,-0.06315928417391194,0.37407184247764946,0.34927705538183945,2.3112154343358706,2.430534381034408,2.6297860213904842,-30050666031.589287,-25969632176,-22494670747,49.048133546584914,45.822680567744506,43.06025187106208,SOGAY
327859,2196.4639619937893,831.2944149615947,508.60284579228886,0.7895750744049772,646.0710066743449,0.9762176433155704,335818,0.7109616346121939,1.6369627963351205,0.8539834547720522,0.777552929946711,0.0025568728063943315,0.0015143757312018895,0.6050131873297762,0.9877794400769682,117.68994861162258,98.06903529898766,100.15554089625252,28.669114968667323,26.303070519679792,28.324786724321886,0.07819041275309663,0.09068724368262787,0.16723622256955917,2.743636961480178,2.748483212587351,2.8763322715097797,-46734624101.44086,-31731328001,-33515451063,58.8437177480641,49.03346796455304,50.07663450879825,SOGAY
290143,2016.8438448656898,736.8406038958179,501.33320710010264,0.73240099759031,606.7735156031314,0.9896130495352741,293148,0.7254980512564813,1.4689879944921371,0.8930748985197619,0.8237280013769658,0.0025985500516362147,0.001765700034424143,0.6785019023064176,0.9966444496041224,97.1268121302866,89.62720098628719,87.12703863456825,32.648322531292365,31.86717684312893,28.435199065508893,-0.016368599931151712,0.30699900240969,0.1134434055767112,2.1600096508433912,2.175106252151509,2.2480627657135535,-28551028178.26688,-24308731742,-22390577563,48.564753165246564,44.81566811870299,43.565693467611155,SOGAY
293610,2040.111579979231,766.433481663985,490.48143788059264,0.7683916835422777,611.4192215734777,0.9924573698967468,295846,0.7838995909911375,1.562709516194726,0.8864593681828368,0.7977744312896926,0.0025986678092733365,0.0017,0.6364489482748855,0.9945059948582701,104.57319168720159,94.52730993685128,93.60988539266023,36.669441168950655,29.7947715797079,28.832386187382568,-0.5178391204144908,0.22186061467806317,-0.05743076501949099,2.407117147088446,2.6881036732588175,2.5577724330036027,-34642146149.44469,-27021948018,-26291974742,52.27879580075304,47.260631279192495,46.80077466890755,SOGAY
236318,1875.075161153261,706.1267207085555,443.2614353486615,0.7777308909209785,547.5868253671317,0.9627707023823963,245077,0.7255791459110528,1.5992109616660906,0.8407907435928534,0.7749008599268484,0.0030510116333995053,0.0018574318952570014,0.6012209011373056,0.9578565395148032,87.6064288175291,82.68615561006567,79.69622395657866,31.055311440403617,30.03451633226931,26.367292422926393,0.1830918452896924,0.7755430808342301,0.5968325020832055,2.6810839728695357,3.1498682816057784,3.5290009004470084,-18820640590.39025,-16672756654,-14960222831,43.80306898099034,41.344270548368314,39.84858563606996,SOGAY
288736,2189.7373811685356,770.2315538149672,483.1342656507719,0.7799620496879869,601.1670973495823,0.9624715446570556,299365,0.7271094900416918,1.600338322120069,0.7590493782320157,0.7784059368193564,0.0028015808523857997,0.0017229248232825778,0.6062877594806082,0.9687521829108623,83.3249426374146,75.40954584263014,73.18742994315872,26.142929535022045,26.641849948554317,24.255657853234055,0.19387941442734588,1.0404360321432102,0.8689233951788776,3.1061318141427945,4.836601522141672,4.812058804635616,-19295767624.763275,-15726219669,-14493238856,41.661974678634536,37.705688534080146,36.59384125632988,SOGAY
302993,2096.373063644849,782.8232509197331,496.1626283381814,0.7705061150767909,620.8258081163659,0.9862727900905294,307285,0.7569976334574272,1.5870317711758484,0.8655342522642663,0.7933845655304704,0.0026282589238123964,0.0016,0.6303961619611522,0.9939092298881088,107.25197027455572,94.53928401537677,91.115430547124,42.11072734477173,37.990226424684224,29.308375027706273,-0.02180091661777281,0.2690422469382822,0.40417660655790205,2.141502835637197,2.1562980380886367,3.122411403040439,-39335245691.33607,-30068189093,-25787377205,53.62463270986712,47.270145813495525,45.55790766194772,SOGAY
